channel,acquireIndividualId,acquireInfectionIds,acquireTime,concurrentInfectionIds,node_id,transmitGametocyteDensities,transmitIndividualId,transmitInfectionIds,transmitTime,vectorId
group,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
sim_id,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
239,593,[312835],9129,"[312101, 312118, 312239, 312503, 312609, 312658]",340461476,"[2.189602375031, 0.373910009861]",892,"[311217, 311565]",9102,9619420
240,754,[312836],9129,[],340461476,"[8.35461139679, 46.15913009644]",1165,"[311306, 311666]",9108,9628812
241,756,[312837],9129,"[311920, 312334, 312577]",340461476,"[15.48239612579, 0.00780180003494]",74,"[311151, 311294]",9072,9582193
242,761,[312838],9129,[312156],340461476,[261.8851013184],1177,[310356],9042,9547122
243,863,[312839],9129,[311370],340461476,[181.8036499023],1151,[311269],9096,9588116
244,893,[312840],9129,"[311854, 312494]",340461476,[3.200180530548],556,[311348],9090,9610210
245,896,[312841],9129,"[311941, 312403]",340461476,"[1.516645669937, 50.56219100952]",66,"[311663, 311745]",9111,9622635
246,437,[312842],9130,[],340461476,[],0,[],0,0
247,676,[312843],9130,[],340461476,[],0,[],0,0
248,0,[],9130,[],340461476,"[11.53728485107, 16.16021347046]",1084,"[311538, 312016]",9130,9649889
249,0,[],9130,[],340461476,"[7.093259334564, 10.66639995575]",1059,"[311780, 312117]",9130,9646669
250,0,[],9130,[],340461476,"[0.02655274793506, 122.6329193115]",1192,"[310838, 311936]",9130,9656150
251,0,[],9130,[],340461476,"[0.02888339944184, 1.550174236298]",1003,"[311595, 312178]",9130,9656007
252,0,[],9130,[],340461476,"[0.006228100974113, 0.0001141613538493, 0.2997744679451, 0.2738683521748, 314.0245361328]",1107,"[308791, 309767, 310921, 311017, 311878]",9130,9640051
253,0,[],9130,[],340461476,"[0.009889599867165, 0.2010620087385, 0.0005717999883927]",545,"[311865, 312184, 312332]",9130,9605214
254,0,[],9130,[],340461476,"[9.543108940125, 0.002354600001127]",784,"[312104, 312308]",9130,9655815
255,0,[],9130,[],340461476,[33.17772293091],1179,[311486],9130,9655808
256,0,[],9130,[],340461476,"[4.236371040344, 0.001452199998312]",966,"[311955, 312354]",9130,9649435
257,0,[],9130,[],340461476,"[7.093259334564, 10.66639995575]",1059,"[311780, 312117]",9130,9643058
258,0,[],9130,[],340461476,"[0.07471613585949, 0.05856237187982, 2.324767351151, 18.57111358643, 12.43656539917]",1077,"[311495, 311717, 311875, 311970, 312280]",9130,9643048
259,0,[],9130,[],340461476,"[0.009911799803376, 4.312596321106]",673,"[311871, 312248]",9130,9646132
260,0,[],9130,[],340461476,[59.17467880249],452,[312204],9130,9629954
261,0,[],9130,[],340461476,"[0.1212382018566, 15.11183738708]",91,"[312033, 312170]",9130,9645898
262,0,[],9130,[],340461476,"[1.134730219841, 15.59987449646, 57.06400680542]",1023,"[311978, 312179, 312221]",9130,9655378
263,0,[],9130,[],340461476,"[0.1209241002798, 310.1636657715]",1148,"[310731, 311873]",9130,9645818
264,0,[],9130,[],340461476,"[0.2676717936993, 14.87474727631]",586,"[312010, 312192]",9130,9656221
265,0,[],9130,[],340461476,[205.9442138672],1120,[312237],9130,9653033
266,0,[],9130,[],340461476,"[0.03710360080004, 2.600327253342, 0.0001095999978133, 0.0004418000171427]",632,"[311962, 312061, 312400, 312424]",9130,9646640
267,0,[],9130,[],340461476,"[0.009911799803376, 4.312596321106]",673,"[311871, 312248]",9130,9624322
268,0,[],9130,[],340461476,[59.17467880249],452,[312204],9130,9627436
269,0,[],9130,[],340461476,"[0.02358580194414, 0.008851167745888, 236.1262664795]",1130,"[309804, 311574, 311840]",9130,9655902
270,0,[],9130,[],340461476,"[0.09414346516132, 160.068572998]",1115,"[311024, 311852]",9130,9649502
271,0,[],9130,[],340461476,"[0.0007908000261523, 7.840357780457]",895,"[311566, 312123]",9130,9652496
272,0,[],9130,[],340461476,"[0.09096000343561, 3.737458705902]",688,"[311409, 312086]",9130,9649241
273,0,[],9130,[],340461476,"[0.4050322175026, 34.71025466919]",1161,"[311388, 311573]",9130,9652315
274,0,[],9130,[],340461476,[8.105914115906],874,[312122],9130,9655509
275,0,[],9130,[],340461476,"[0.00810999982059, 16.2195110321]",920,"[311876, 311942]",9130,9655506
276,0,[],9130,[],340461476,"[0.001194176962599, 0.005262572318316, 0.08492708206177, 397.419921875]",1134,"[309869, 310164, 310487, 311925]",9130,9655477
277,0,[],9130,[],340461476,[11.93131828308],947,[312164],9130,9639465
278,0,[],9130,[],340461476,"[0.6533814072609, 93.92700958252]",1045,"[311662, 312107]",9130,9639446
279,1033,[312844],9130,[311905],340461476,"[266.3567810059, 52.43673706055]",1147,"[311832, 311903]",9112,9626834
280,151,[312845],9130,"[311548, 312619]",340461476,[74.73265838623],1102,[311511],9109,9620855
281,981,[312846],9130,[],340461476,"[0.1822099238634, 38.98386383057, 2.373068094254]",1091,"[311016, 311204, 311402]",9082,9589371
282,305,[312847],9130,"[311844, 312671]",340461476,"[0.3808419108391, 17.43069267273, 195.496383667]",1180,"[310197, 311506, 311577]",9106,9623982
283,330,[312848],9130,"[312148, 312785]",340461476,[252.741973877],140,[311332],9082,9604677
284,424,[312849],9130,"[312235, 312724]",340461476,"[0.3808419108391, 17.43069267273, 195.496383667]",1180,"[310197, 311506, 311577]",9106,9623982
285,457,[312850],9130,"[312377, 312787]",340461476,[74.73265838623],1102,[311511],9109,9620855
286,553,[312851],9130,[],340461476,"[0.02991659007967, 462.9128723145]",1094,"[310304, 311434]",9091,9595144
287,613,[312852],9130,[312814],340461476,[164.9729766846],1002,[310926],9061,9579919
288,700,[312853],9130,[],340461476,"[0.1327373981476, 4.488318443298]",341,"[311528, 311809]",9112,9617883
289,731,[312854],9130,[312611],340461476,"[266.3567810059, 52.43673706055]",1147,"[311832, 311903]",9112,9626834
290,825,[312855],9130,"[311989, 312321]",340461476,[164.9729766846],1002,[310926],9061,9579919
291,839,[312856],9130,[312108],340461476,"[14.93968009949, 320.5804748535, 285.299407959]",1090,"[311489, 311817, 311867]",9109,9627632
292,985,[312857],9130,[],340461476,"[15.53101158142, 0.0581052005291]",1032,"[311756, 311948]",9109,9617481
293,893,[312858],9130,"[311854, 312494, 312840]",340461476,[74.73265838623],1102,[311511],9109,9620855
294,920,[312859],9130,"[311876, 311942]",340461476,"[15.53101158142, 0.0581052005291]",1032,"[311756, 311948]",9109,9617481
295,973,[312860],9130,"[311894, 312189]",340461476,[201.8130645752],1059,[311780],9106,9614133
296,0,[],9131,[],340461476,[13.4630241394],481,[312222],9131,9644565
297,0,[],9131,[],340461476,"[0.02032861672342, 136.051361084]",1192,"[310838, 311936]",9131,9650788
298,0,[],9131,[],340461476,"[0.2279792129993, 249.2772521973]",1148,"[310731, 311873]",9131,9641086
299,0,[],9131,[],340461476,"[0.14821831882, 0.05489376187325, 43.19680404663]",1160,"[310421, 310551, 312063]",9131,9650566
300,0,[],9131,[],340461476,"[0.05660177767277, 0.2515387237072, 3.266737937927, 14.07767009735, 97.00796508789]",1077,"[311495, 311717, 311875, 311970, 312280]",9131,9640923
301,0,[],9131,[],340461476,"[11.70264339447, 0.0001004000005196]",251,"[312173, 312436]",9131,9650515
302,0,[],9131,[],340461476,"[0.2279792129993, 249.2772521973]",1148,"[310731, 311873]",9131,9637464
303,0,[],9131,[],340461476,[27.16148376465],1163,[311761],9131,9656522
304,0,[],9131,[],340461476,[36.38908004761],1213,[311797],9131,9643697
305,0,[],9131,[],340461476,"[0.5163906216621, 1.219547986984]",987,"[311967, 312026]",9131,9640373
306,0,[],9131,[],340461476,"[0.3587574362755, 142.8518066406]",1113,"[311098, 312152]",9131,9650824
307,0,[],9131,[],340461476,"[0.0007251999923028, 0.0007578000077046, 217.4550476074]",11,"[311754, 311974, 312194]",9131,9641081
308,0,[],9131,[],340461476,"[0.01799308136106, 0.006720873527229, 178.9588317871]",1130,"[309804, 311574, 311840]",9131,9653738
309,0,[],9131,[],340461476,[277.2790222168],1166,[312216],9131,9612465
310,0,[],9131,[],340461476,"[0.0007251999923028, 0.0007578000077046, 217.4550476074]",11,"[311754, 311974, 312194]",9131,9656838
311,0,[],9131,[],340461476,"[0.2819589078426, 318.089263916]",1164,"[310582, 312125]",9131,9647221
312,0,[],9131,[],340461476,"[0.01134840305895, 504.6838989258]",1183,"[310883, 312143]",9131,9593382
313,0,[],9131,[],340461476,[0.1754366010427],1035,[312007],9131,9656631
314,0,[],9131,[],340461476,[373.1535339355],1120,[312237],9131,9646897
315,0,[],9131,[],340461476,"[8.745144844055, 12.24819469452]",1084,"[311538, 312016]",9131,9643756
316,0,[],9131,[],340461476,[730.8075561523],1212,[312161],9131,9650026
317,0,[],9131,[],340461476,"[0.0009018329437822, 0.01258661784232, 0.2040002793074, 401.6292724609]",1134,"[309869, 310164, 310487, 311925]",9131,9656338
318,258,[312861],9131,[312630],340461476,"[40.78414154053, 0.002470997394994]",1158,"[311768, 311940]",9104,9605719
319,1199,[312862],9131,"[311182, 312565]",340461476,[88.53433990479],236,[311790],9104,9625202
320,1159,[312863],9131,"[309176, 311090]",340461476,"[40.78414154053, 0.002470997394994]",1158,"[311768, 311940]",9104,9605719
321,336,[312864],9131,[],340461476,"[494.9191894531, 0.1143473163247]",1167,"[311562, 311985]",9107,9583682
322,364,[312865],9131,[],340461476,"[0.1766039729118, 207.4300689697]",1105,"[309577, 311104]",9071,9593008
323,381,[312866],9131,"[312355, 312722]",340461476,"[0.02391920052469, 0.09638760238886, 18.44466209412]",330,"[311156, 311759, 311808]",9107,9600104
324,1074,[312867],9131,[312603],340461476,"[494.9191894531, 0.1143473163247]",1167,"[311562, 311985]",9107,9583682
325,405,[312868],9131,"[312552, 312723, 312802]",340461476,"[40.78414154053, 0.002470997394994]",1158,"[311768, 311940]",9104,9605719
326,410,[312869],9131,"[311915, 312149]",340461476,"[494.9191894531, 0.1143473163247]",1167,"[311562, 311985]",9107,9583682
327,1080,[312870],9131,"[311634, 312338]",340461476,"[0.1306922733784, 67.58695983887]",1105,"[309577, 311104]",9086,9609132
328,650,[312871],9131,[312796],340461476,"[8.146699905396, 490.9786682129]",1161,"[311388, 311573]",9110,9596868
329,686,[312872],9131,"[311872, 312209, 312363]",340461476,[652.487121582],1177,[311750],9107,9615386
330,701,[312873],9131,"[311734, 312731]",340461476,"[0.5715891122818, 3.770617961884, 3.755538702011, 0.2291815131903]",1086,"[309919, 310075, 310459, 310586]",9077,9593856
331,702,[312874],9131,[312766],340461476,[0.1954794079065],999,[311389],9089,9612195
332,738,[312875],9131,[],340461476,"[0.1306922733784, 67.58695983887]",1105,"[309577, 311104]",9086,9609132
333,768,[312876],9131,[],340461476,"[0.002225537551567, 0.04559922590852, 951.564453125]",1115,"[311024, 311410, 311852]",9110,9625252
334,777,[312877],9131,"[312578, 312665]",340461476,[34.80844116211],1121,[311806],9110,9634781
335,796,[312878],9131,[],340461476,[154.645690918],236,[311790],9110,9624794
336,830,[312879],9131,[312590],340461476,[88.53433990479],236,[311790],9104,9625202
337,833,[312880],9131,"[311392, 311601, 312710]",340461476,"[0.5715891122818, 3.770617961884, 3.755538702011, 0.2291815131903]",1086,"[309919, 310075, 310459, 310586]",9077,9593856
338,855,[312881],9131,[312018],340461476,"[0.5715891122818, 3.770617961884, 3.755538702011, 0.2291815131903]",1086,"[309919, 310075, 310459, 310586]",9077,9593856
339,985,[312882],9131,[312857],340461476,[34.80844116211],1121,[311806],9110,9634781
340,968,[312883],9131,[312027],340461476,[34.80844116211],1121,[311806],9110,9634781
341,962,[312884],9131,[312820],340461476,[93.37735748291],1102,[311511],9104,9597085
342,0,[],9132,[],340461476,[0.0364065989852],855,[312018],9132,9651810
343,0,[],9132,[],340461476,"[0.1727091819048, 188.9165649414]",1148,"[310731, 311873]",9132,9623235
344,0,[],9132,[],340461476,"[0.06234459206462, 94.09239196777]",1115,"[311024, 311852]",9132,9658059
345,0,[],9132,[],340461476,[282.8063659668],1120,[312237],9132,9642185
346,0,[],9132,[],340461476,"[0.2847117483616, 67.60202789307]",1091,"[311204, 312115]",9132,9658031
347,0,[],9132,[],340461476,"[0.04278168827295, 0.1905507594347, 2.476146936417, 10.82005214691, 73.52317047119]",1077,"[311495, 311717, 311875, 311970, 312280]",9132,9657998
348,0,[],9132,[],340461476,"[265.5856323242, 1.860080718994, 0.001877361675724]",1103,"[312200, 312340, 312459]",9132,9657961
349,0,[],9132,[],340461476,"[7.400918483734, 0.493189394474]",526,"[311776, 311981]",9132,9629339
350,0,[],9132,[],340461476,"[0.02856832742691, 0.1031990647316, 104.1812896729]",1079,"[310725, 311446, 312137]",9132,9604230
351,0,[],9132,[],340461476,"[0.2847117483616, 67.60202789307]",1091,"[311204, 312115]",9132,9654692
352,0,[],9132,[],340461476,[351.3516845703],1176,[311960],9132,9657673
353,0,[],9132,[],340461476,"[0.01035217661411, 0.0001478477061028, 0.2372211664915, 0.2214329838753, 190.0968475342]",1107,"[308791, 309767, 310921, 311017, 311878]",9132,9625985
354,0,[],9132,[],340461476,"[0.0006934362463653, 0.009526711888611, 0.1545727550983, 304.3878173828]",1134,"[309869, 310164, 310487, 311925]",9132,9651193
355,0,[],9132,[],340461476,"[0.01035217661411, 0.0001478477061028, 0.2372211664915, 0.2214329838753, 190.0968475342]",1107,"[308791, 309767, 310921, 311017, 311878]",9132,9638446
356,0,[],9132,[],340461476,"[0.0006934362463653, 0.009526711888611, 0.1545727550983, 304.3878173828]",1134,"[309869, 310164, 310487, 311925]",9132,9642445
357,0,[],9132,[],340461476,"[0.01364777889103, 0.01167276222259, 139.2458190918]",1130,"[309804, 311574, 311840]",9132,9632851
358,0,[],9132,[],340461476,"[0.4779212772846, 241.062789917]",1164,"[310582, 312125]",9132,9645667
359,0,[],9132,[],340461476,[282.8063659668],1120,[312237],9132,9655173
360,0,[],9132,[],340461476,"[0.1621536761522, 0.04175925627351, 32.7364616394]",1160,"[310421, 310551, 312063]",9132,9626588
361,0,[],9132,[],340461476,"[0.06234459206462, 94.09239196777]",1115,"[311024, 311852]",9132,9598009
362,0,[],9132,[],340461476,"[0.0006934362463653, 0.009526711888611, 0.1545727550983, 304.3878173828]",1134,"[309869, 310164, 310487, 311925]",9132,9658032
363,0,[],9132,[],340461476,"[0.08401995897293, 0.3377180993557, 0.5142741799355, 68.01207733154, 41.67330932617, 9.107618331909]",1071,"[310462, 311536, 311659, 311856, 311870, 312085]",9132,9623092
364,0,[],9132,[],340461476,"[0.2847117483616, 67.60202789307]",1091,"[311204, 312115]",9132,9657992
365,0,[],9132,[],340461476,"[0.01035217661411, 0.0001478477061028, 0.2372211664915, 0.2214329838753, 190.0968475342]",1107,"[308791, 309767, 310921, 311017, 311878]",9132,9648426
366,0,[],9132,[],340461476,"[0.0005446000141092, 0.000571199983824, 164.8428497314]",11,"[311754, 311974, 312194]",9132,9654693
367,0,[],9132,[],340461476,[282.8063659668],1120,[312237],9132,9654409
368,0,[],9132,[],340461476,[12.14270782471],1126,[312214],9132,9654223
369,1165,[312885],9132,[311666],340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
370,965,[312886],9132,[],340461476,[177.6438903809],1094,[311434],9099,9612930
371,247,[312887],9132,[],340461476,[217.9651641846],236,[311790],9108,9613259
372,263,[312888],9132,"[311821, 312268]",340461476,"[0.04660192877054, 33.93050384521]",1052,"[310810, 311371]",9096,9578648
373,308,[312889],9132,"[311901, 312784]",340461476,[67.11248016357],236,[311790],9105,9629420
374,409,[312890],9132,"[312080, 312316]",340461476,"[0.04372523725033, 41.94235992432]",1081,"[311032, 311568]",9111,9622402
375,970,[312891],9132,[312298],340461476,"[0.01175540313125, 1.137502670288, 76.95715332031, 0.18822696805, 0.3047139942646]",1071,"[310462, 311536, 311659, 311856, 311870]",9105,9629522
376,538,[312892],9132,[312608],340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
377,599,[312893],9132,[],340461476,"[15.7873878479, 0.01182499993593]",440,"[311688, 311749]",9102,9625682
378,634,[312894],9132,[312404],340461476,"[0.1351443231106, 271.1437072754]",1148,"[310731, 311873]",9108,9625894
379,1177,[312895],9132,"[311750, 312644]",340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
380,724,[312896],9132,[312817],340461476,"[0.0213360991329, 0.03370501473546, 0.5039743185043, 710.9419555664]",1130,"[309804, 310003, 311574, 311840]",9111,9635604
381,771,[312897],9132,"[312477, 312678]",340461476,"[0.04660192877054, 33.93050384521]",1052,"[310810, 311371]",9096,9578648
382,100,[312898],9133,[],340461476,[],0,[],0,0
383,0,[],9133,[],340461476,"[1.796203732491, 18.15021324158]",1147,"[311832, 311903]",9133,9653083
384,0,[],9133,[],340461476,"[0.3623452484608, 191.8900909424]",1164,"[310582, 312125]",9133,9630745
385,0,[],9133,[],340461476,[15.59942722321],1163,[311761],9133,9646622
386,0,[],9133,[],340461476,[15.11515808105],1112,[311056],9133,9652861
387,0,[],9133,[],340461476,"[0.04915201663971, 71.31558990479]",1115,"[311024, 311852]",9133,9652840
388,0,[],9133,[],340461476,"[0.2501897215843, 85.1262512207]",1113,"[311098, 312152]",9133,9659054
389,0,[],9133,[],340461476,"[0.2490808367729, 33.05029678345]",1080,"[311634, 312338]",9133,9652641
390,0,[],9133,[],340461476,"[0.2501897215843, 85.1262512207]",1113,"[311098, 312152]",9133,9646134
391,0,[],9133,[],340461476,"[0.07235005497932, 0.07866390794516, 78.96354675293]",1079,"[310725, 311446, 312137]",9133,9655675
392,0,[],9133,[],340461476,"[0.0005230000242591, 0.0004429999971762, 149.7231750488]",11,"[311754, 311974, 312194]",9133,9655657
393,0,[],9133,[],340461476,[15.11515808105],1112,[311056],9133,9639672
394,0,[],9133,[],340461476,"[0.3683995008469, 51.71504211426]",1091,"[311204, 312115]",9133,9642867
395,0,[],9133,[],340461476,[39.90536880493],1131,[312247],9133,9649160
396,0,[],9133,[],340461476,"[0.01032247394323, 0.008842314593494, 105.535194397]",1130,"[309804, 311574, 311840]",9133,9623615
397,0,[],9133,[],340461476,[266.228729248],1176,[311960],9133,9645813
398,0,[],9133,[],340461476,"[10.74147796631, 0.01524419989437]",788,"[312210, 312347]",9133,9604717
399,0,[],9133,[],340461476,"[0.05588399991393, 7.824671268463]",91,"[312033, 312170]",9133,9655309
400,0,[],9133,[],340461476,"[0.3569942414761, 0.1237093880773, 15.4204416275]",1145,"[311091, 311131, 311608]",9133,9652016
401,0,[],9133,[],340461476,[39.90536880493],1131,[312247],9133,9652102
402,0,[],9133,[],340461476,[11.19699192047],829,[312258],9133,9652078
403,0,[],9133,[],340461476,"[0.02181640081108, 77.98679351807]",128,"[310365, 312265]",9133,9648892
404,0,[],9133,[],340461476,[7.953416824341],207,[312303],9133,9624488
405,0,[],9133,[],340461476,[459.1952514648],1212,[312161],9133,9618072
406,0,[],9133,[],340461476,[17.45070838928],794,[312256],9133,9633904
407,0,[],9133,[],340461476,"[0.3683995008469, 51.71504211426]",1091,"[311204, 312115]",9133,9649751
408,0,[],9133,[],340461476,"[0.3010126054287, 41.43311691284]",1045,"[311662, 312107]",9133,9592638
409,0,[],9133,[],340461476,[11.89480018616],481,[312222],9133,9652698
410,0,[],9133,[],340461476,[6.416379928589],947,[312164],9133,9636744
